,name,speciality,vegan,vegetarian,lat,long
10973,La Remarde,na,0,0,48.569748,2.0342658
10974,Ozi,italian,0,0,48.8663903,2.2855848
10975,Le Bistro Parisien,na,0,0,48.8601867,2.2932469
10976,Entrée CROUS,na,0,0,48.9005038,2.0697408
10977,Copollas,italian,0,0,48.8187558,2.3040101
10978,La Tour de Jade,chinese,0,0,48.870541,2.3348914
10979,Les Noces de Jeannette,french,0,0,48.8710877,2.3382478
10980,Underground Coffee,na,0,0,48.8461946,2.3686237
10981,Class'croute,na,0,0,48.8587356,2.4363263
10982,O'Koyoto,na,0,0,48.8656213,2.4056442
10983,Le Beurre Noisette,french,0,0,48.8356361,2.2848952
10984,Le Petit Beurre,na,0,0,48.8357256,2.2850019
10985,Saint Mercure,italian,0,0,48.8360693,2.2843872
10986,Enza Famiglia,na,0,0,48.851652,2.3184772
10987,Brasseries Communes,na,0,0,48.8498362,2.429308
10988,Arni's,na,0,0,48.8453853,2.4278566
10989,Mediterra,na,0,0,48.8456256,2.4289477
10990,Bululú Arepera - Specialité du Vénézuéla,na,0,0,48.8910505,2.3396693
10991,Zaoka,asian,0,0,48.8413767,2.3509135
10992,,na,0,0,48.8182417,2.471628
10993,,na,0,0,48.818095,2.4718154
10994,aji dulce,venezuelian,0,0,48.8779094,2.3378749
10995,Bhakti,na,0,0,48.8438756,2.320095
10996,Pi Hour,pizza,0,0,48.8792031,2.3348746
10997,Alice Pizza,italian_pizza,0,0,48.8357513,2.2951355
10998,Le Château Ô Poivre,na,0,0,48.8343009,2.3221611
10999,Restaurant Victor,na,0,0,48.8343482,2.4721948
11000,Pizza Hut,pizza,0,0,48.8580482,2.4376809
11001,Balkan Exspress,na,0,0,48.8760839,2.4560689
11002,O'Mimosa,pizza,0,0,48.6940143,2.3660132
11003,Cafe & Pizza,italian,0,0,48.8528743,2.3424354
11004,French Bistrot,coffee_shop,0,0,48.9091639,2.329634
11005,La Cervoise,regional,0,0,48.8706321,2.3077413
11006,Churrasqueiria,portuguese,0,0,48.846621,2.4353675
11007,Pizza Momo,pizza,0,1,48.85492,2.3612488
11008,Restaurant du Marché,na,0,0,48.8304297,2.2961927
11009,Bistro Indochine,na,0,0,48.8308003,2.2964676
11010,Halfaouine,na,0,0,48.8333997,2.2984598
11011,Chez Cézigue,na,0,0,48.8351843,2.300318
11012,Au Kir Breton,crepe,0,0,48.8349476,2.3022964
11013,Taki,japanese,0,0,48.8509615,2.2916907
11014,Pizza le Tanos,na,0,0,48.8047628,2.3694834
11015,Nagoya Japanese,sushi,0,0,48.8538627,2.3387106
11016,La Boutique de Camille,italian,0,0,48.9051201,2.3380266
11017,Le Prestige,na,0,0,48.9023886,2.3355643
11018,Plaza Lounge,na,0,0,48.9025781,2.3351908
11019,La Bonne Braise,barbecue,0,0,48.9053969,2.3324785
11020,Phô Yi Zhong,asian,0,0,48.9055948,2.3323584
11021,The Art,pizza,0,0,48.9067449,2.3352663
11022,Marché ô Crêpes,crepe,0,0,48.9067623,2.3349139
11023,Dock B Pantin,french;seafood,0,0,48.8948591,2.4154655
11024,La Margherita,pizza,0,0,48.8356703,2.401953
11025,Jeongané,korean,0,0,48.8318838,2.3042852
11026,Gàbia,na,0,0,48.83173,2.3028279
11027,Les Papillons d'Issy,na,0,0,48.819053,2.2527134
11028,Chicken Corner,na,0,0,48.8102235,2.4168983
11029,Restaurant Cappadoce,turkish,0,0,48.8103462,2.4170207
11030,Pizzeria Rebellato,pizza; italian,0,0,48.8686176,2.2817137
11031,Boun,na,0,0,48.816209,2.3269222
11032,La Zuppiera,italian,0,0,48.8866069,2.304627
11033,Bistrot Jadis,na,0,0,48.8856493,2.3039029
11034,Comme à la Campagne,na,0,0,48.8302652,2.3673552
11035,La Paillotte,vietnamese,0,0,48.8136524,2.4139108
11036,Restaurant Oriental Darkoum,na,0,0,48.8132079,2.4139587
11037,Sarah Lima Traiteur Brésilien,brazilian,0,0,48.813685,2.4155805
11038,Grill Istanbul,turkish,0,0,48.8146309,2.4149154
11039,L'Atelier 54,na,0,0,48.8338146,2.3079516
11040,Simon,crepe,0,0,48.8336031,2.3043268
11041,Le Select,na,0,0,48.8426185,2.3283851
11042,Le Casino,na,0,0,48.8201599,2.478683
11043,Pastel De Feira,brazilian;fried_food,0,0,48.8116239,2.4140915
11044,tasty trip,na,0,0,48.8732406,2.3702963
11045,Festin de Chine,na,0,0,48.8780289,2.3691724
11046,Mangez et cassez-vous !,burger,0,0,48.8540308,2.3950258
11047,Farah Mahal,indian,0,0,48.8239975,2.262014
11048,Le village restaurant,na,0,0,48.7717757,2.0699484
11049,Akitaya,japanese,0,0,48.8902195,2.3423201
11050,Nagoya,japanese,0,0,48.8452911,2.3205848
11051,Chez Vincent (Casa Cozzoli),italian,0,0,48.887162,2.2970123
11052,L'Elfe Assis,crepe,0,0,48.8895337,2.2893912
11053,Raphaël H,asian,0,0,48.8737199,2.3066885
11054,Le Schiap,na,0,0,48.8730545,2.3054479
11055,Annapurna,indian,0,0,48.8735176,2.3063143
11056,Barista & Baker,italian,0,0,48.8737682,2.3067736
11057,Bistro Brute,french,0,0,48.8738218,2.3068772
11058,Open,na,0,0,48.7487446,1.9231244
11059,La Halte,french,0,0,48.8892781,2.3443848
11060,Gloutons,na,0,0,48.8604908,2.3571405
11061,Quai des pêcheurs,chinese;Sichuan,0,0,48.8769522,2.3306045
11062,Soup'Thai,thai,0,0,48.8628715,2.3594009
11063,Gang Nam e,korean,0,0,48.8646339,2.3560942
11064,Pink Flamingo,na,0,0,48.8865643,2.3455254
11065,Le Petit Bleu,na,0,0,48.8863211,2.3452194
11066,Il padrino,italian,0,0,48.8893997,2.3440023
11067,BonBonThaï,thai,0,0,48.8488701,2.4220441
11068,Ürümqi,chinese,0,0,48.8661498,2.3479702
11069,,na,0,0,48.7549171,2.318493
11070,Bar à Momos,na,0,0,48.8496049,2.3870701
11071,Sushi Villa,japanese,0,0,48.8496545,2.3868217
11072,Mazazic,lebanese,0,0,48.8497613,2.3860373
11073,Comptoir du Marais,na,0,0,48.8559493,2.3584495
11074,Dino,italian,0,0,48.8582906,2.2736409
11075,Le Grand Bistro Muette,french,0,0,48.8583151,2.2732963
11076,Swann et Vincent,na,0,0,48.8467602,2.304886
11077,Chez Plumeau,na,0,0,48.8863279,2.3403024
11078,Le Verytable,na,0,0,48.7334739,2.3140008
11079,Mariba,vietnamese,0,0,48.8886612,2.3217785
11080,Pizzeria,na,0,0,48.7126543,2.3624997
11081,Restaurant Végé,na,1,1,48.8459195,2.2953884
11082,Brasserie La Tour,na,0,0,48.8439231,2.3723183
11083,Cafe Hugo,french,0,0,48.8559689,2.3666994
11084,,na,0,0,48.888717,2.3459554
11085,Enishi,na,0,0,48.8887329,2.3460385
11086,Maimika,na,0,0,48.8886128,2.345894
11087,Yokoso,japanese,0,0,48.8870156,2.347422
11088,Le Crabe Marteau,french;seafood,0,0,48.8763926,2.2906227
11089,Cuisine Mode d’emploi(s),na,0,0,48.824837,2.5152992
11090,Tokyo Sakanaya,na,0,0,48.8927138,2.3265212
11091,Aux saveurs d'Italie,na,0,0,48.8929461,2.3266433
11092,Bulgogi,korean,0,0,48.8709073,2.3767635
11093,Il Laboratirio,pizza,0,0,48.8918417,2.3215339
11094,Felicity Aussi,french,0,0,48.849772,2.4062825
11095,Marguerite,na,0,0,48.9018161,2.3158632
11096,La Traversée,na,0,0,48.8873302,2.3475466
11097,La cantine de Montmartre,na,0,0,48.8868474,2.3477985
11098,Pink Flamingo,na,0,0,48.8412163,2.3931621
11099,jbc Paris,na,0,0,48.8865386,2.346195
11100,La Travesia,na,0,0,48.8863867,2.3454779
11101,Chez Wang,asian,0,0,48.8515108,2.3476013
11102,Ouïghour,regional,0,0,48.845182,2.3886066
11103,Link,na,0,0,48.8857123,2.3458248
11104,Un Dimanche à Paris,na,0,0,48.8528306,2.339243
11105,Pizza Hut,pizza,0,0,48.8787808,2.2984107
11106,La Fabrik,na,0,0,48.8868495,2.1995106
11107,Le Commerce,na,0,0,48.7820281,2.3162488
11108,Bar Brasserie Lorada,na,0,0,48.795796,2.3250858
11109,O Lombada,na,0,0,48.9321263,2.4262739
11110,Andiamo,italian,0,0,48.623074,2.4298145
11111,Le Relais du Lac,na,0,0,48.9755263,2.301187
11112,,na,0,0,48.8831253,2.3699669
11113,Da Rosa,na,0,0,48.8533486,2.3368788
11114,Lotus d'Or,asian,0,0,48.8112344,2.191538
11115,La Fontaine,na,0,0,48.8440024,2.3551192
11116,Au Bureau,burger;french,0,0,48.5804237,2.3005763
11117,Bar-Restaurant O Aveiro,na,0,0,48.7414174,2.4276365
11118,Bistro de la Tour,na,0,0,48.8439338,2.3224125
11119,Happiz,pizza,1,1,48.8492108,2.3497902
11120,Sichuan,na,0,0,48.8456977,2.3492349
11121,Savannah Café,na,0,0,48.8459164,2.3492191
11122,La Scarpetta,na,0,0,48.8457895,2.3492262
11123,La Rose du Kashmir,na,0,0,48.848803,2.3539953
11124,Happy Grill,na,0,0,48.5888722,2.2490759
11125,Pays des Neiges,tibetan,0,0,48.8921249,2.3228308
11126,Gotti,italian,0,0,48.8823362,2.3044977
11127,Bao Bao,chinese,0,0,48.8528111,2.3892705
11128,Fais ta Crêpe,crepe,0,0,48.8500012,2.2890808
11129,Qingfeng Fry,chinese,0,0,48.8501616,2.2902078
11130,Le Kouriet,na,0,0,48.8501476,2.2898628
11131,Amalfi,italian,0,0,48.8506801,2.2917534
11132,Traiteur Viala Gourmet,asian,0,0,48.8506417,2.2915161
11133,Le Saint Martin's,na,0,0,48.8516531,2.2897397
11134,Les Saveurs du Maroc,na,0,0,48.849377,2.2901556
11135,Tintamarre,na,0,0,48.8846802,2.3781744
11136,I Love Paris by Guy Martin,na,0,0,49.0040865,2.5850621
11137,Le Jean Mouloud,na,0,0,48.8939626,2.3321918
11138,Aux Deux Cygnes,na,0,0,48.8556005,2.3753556
11139,Le Nouveau Grillon,na,0,0,48.8945833,2.314836
11140,Soleil de Kyoto,japanese,0,0,48.8939991,2.3133576
11141,Le Théâtro,na,0,0,48.8939494,2.3131876
11142,Les 2 Coupoles,na,0,0,48.8941815,2.3142021
11143,Coffee Aum,na,1,0,48.8221828,2.266373
11144,La salle à manger,na,0,0,48.8758111,2.3684811
11145,K'S Roll,sushi,0,0,48.8808796,2.3463302
11146,Ymin,thai,0,0,48.8539678,2.3817522
11147,Retro bottega,na,0,0,48.8513851,2.3817222
11148,31 Street,na,0,0,48.8924417,2.3209818
11149,Palinuro,na,0,0,48.8738792,2.3397907
11150,Réfectoire,na,0,0,48.9109186,2.4457411
11151,Gusto Massimo,na,0,0,48.8798061,2.3292654
11152,The Ugly Wok,thai,0,0,48.8751921,2.3375723
11153,Le Roi de la Gambas,seafood,0,0,48.8133356,3.077502
11154,Gepetto,pizza,0,0,48.8133498,3.0773115
11155,L'Atmosphère,french,0,0,48.8120124,3.0830839
11156,Brasserie la Belle Époque,french,0,0,48.8388549,2.3153951
11157,La Maison du Passeur,na,0,0,48.6602518,2.4154191
11158,Pizza di Gio,italian_pizza,0,0,48.8494094,2.3259877
11159,Kisin,japanese,0,0,48.8702801,2.3105861
11160,Karma,indian,0,0,48.8638057,2.4041975
11161,Sushi king,sushi,0,0,48.8637678,2.4041759
11162,Mangata,fusion;french,0,0,48.6967917,2.1625641
11163,La Part des Anges,brasserie;wine,0,0,48.6968495,2.162711
11164,La Crêperie des Lilas,crepes,0,0,48.8794391,2.4125573
11165,Ekla,regional,0,0,48.8764052,2.3022182
11166,Étoile d'or,chinese,0,0,48.8774165,2.2999927
11167,Bencco,italian,0,0,48.8772186,2.2996514
11168,Ashiana,indian,0,0,48.8772365,2.2995894
11169,Le XXV,traditional,0,0,48.8771767,2.2998244
11170,Okame,japanese,0,0,48.8774118,2.2988807
11171,Les Terrasses de l'Opéra,na,0,0,48.7322979,2.28954
11172,Villa Médicis,french;pizza,0,0,48.6948587,2.5031049
11173,Kfé del Twins,caribbean,0,0,48.8499236,2.2887396
11174,La Primavera,pizza,0,0,49.1620875,2.2538508
11175,Café de la Cité,na,0,0,49.1641317,2.2503546
11176,,pizza,0,0,49.1678639,2.2429544
11177,,na,0,0,49.1664389,2.2448681
11178,L'Idéal des Gourmands,na,0,0,48.9331913,1.9670348
11179,Norieta,italian,0,0,48.881723,2.3643641
11180,Bagatelle,na,0,0,48.8036092,2.4874374
11181,La Dérive,na,0,0,48.8682613,2.3902713
11182,Madhupur,indian,0,0,48.8681443,2.3904123
11183,Fresh and Pop,burger,0,0,49.1599284,2.2560274
11184,Pizza Roma,pizza,0,0,48.8396212,2.3223621
11185,Bistrot Thai,thai,0,0,48.8370888,2.3234299
11186,Fire Town,na,0,0,48.8387475,2.3229503
11187,La Maison Royale,na,0,0,49.1252075,2.2471641
11188,Menu Palais,na,0,0,48.8523056,2.7833352
11189,Quai Est,na,0,0,48.8184197,2.4662187
11190,Racine des Prés,french,0,0,48.8561594,2.32697
11191,L'Auberge de Gentilly,na,0,0,48.8134513,2.3320306
11192,La compagnie de la pizza,pizza,0,0,48.8565189,2.4280845
11193,Ri Xin,chinese;japanese,0,0,48.8463926,2.4381051
11194,L'Armorique,crepe,0,0,48.8462896,2.4381022
11195,,pizza,0,0,48.8641602,2.5753105
11196,May,asian,0,0,48.8645433,2.5756241
11197,Mido,japanese,0,0,48.8563247,2.3171846
11198,La table de Maïna,na,0,0,48.8136668,2.3180254
11199,Gemini Family,italian,0,0,48.8514365,2.3392522
11200,Café Pimpin 2,french,0,0,48.8914742,2.3198251
11201,Le Gévaudan,na,0,0,48.8942138,2.40506
11202,Tchao Pantin,na,0,0,48.8940898,2.4043025
11203,Ricette Ristorante,italian,0,0,48.8491094,2.3540006
11204,Creperie Krampouz Mad,crepe,0,0,48.8048437,1.8940239
11205,Yoom Dim Sum,chinese,0,0,48.877974,2.3396821
11206,,vegetarian,0,0,48.8773336,2.3304464
11207,Restaurant Traditionnel Géorgien,georgian,0,0,48.8411294,2.3376924
11208,Noodle House,asian,0,0,48.8486172,2.3535757
11209,Tassaka,lebanese,1,1,48.8911804,2.3759671
11210,New Taj Mahal,indian,0,0,48.7063074,2.3713161
11211,Le Mingway,na,0,0,48.8955808,2.4020341
11212,Le Galanga,thai,0,0,48.8950686,2.4177746
11213,Le Bief,french,0,0,48.8951224,2.4179708
11214,L'Arc-en-Ciel,pizza,0,0,48.705374,2.3392627
11215,Studio 117,pizza,0,0,48.8503816,2.2671668
11216,Le Marrakech,na,0,0,48.849877,2.3947489
11217,L'Inedit,na,0,0,48.5275337,2.5519522
11218,,vietnamese,0,0,48.8559875,2.3828127
11219,Brasserie du Pont,na,0,0,48.5349414,2.6576058
11220,Mamma Roma Oberkampf,pizza;pasta;italian,0,0,48.8654871,2.3770257
11221,La Fabrique,na,0,0,48.8898102,2.2883497
11222,Comptoir du Marché,na,0,0,48.8899041,2.2885486
11223,Pizzagram,na,0,0,48.8900764,2.2853681
11224,James Bun Oberkampf,asian,0,0,48.8662052,2.38001
11225,Café Limo,italian,0,0,48.8795812,2.3374895
11226,La Ferme du Bout des Prés,regional,0,0,48.6677244,1.9880434
11227,Wanobi,japanese,0,0,48.8567055,2.3965914
11228,Les Deux Marches,na,0,0,48.8567111,2.3966616
11229,LALÀ - La Lasagneria - Pigalle,italian,0,0,48.8810683,2.3346928
11230,Chez Miki,japanese,0,0,48.8682972,2.3368042
11231,La Diva Chez Sam,pizza;italian,0,0,48.8067954,2.4386125
11232,La Prune en Boite,spanish,0,0,48.8068341,2.4393216
11233,NESO,french,0,0,48.8760465,2.3476446
11234,Sweetea's,na,0,0,48.8695892,2.3479154
11235,Yasmin,indian,0,0,48.8713692,2.3546072
11236,AJapSushi,japanese,0,0,48.8172878,2.3270014
11237,Tasty Trip,international,0,0,48.8555468,2.4017129
11238,Au Bonheur du Goût,asian,0,0,48.5346163,2.6570682
11239,L'Orchidée,thai,0,0,48.5340144,2.656742
11240,Félicita,italian,0,0,48.5341255,2.6538061
11241,La Bodega Don Felipe,spanish,0,0,48.5354177,2.6557508
11242,Il Melograno,italian,0,0,48.5352878,2.6562342
11243,Le Menu,french,0,0,48.5347528,2.6582773
11244,Le Grillon,french,0,0,48.534451,2.6572102
11245,Buon Appetito,pizza,0,0,48.5347013,2.6575717
11246,Paris Follie's,na,0,0,48.8674558,2.2901564
11247,La Crêpe sur Mesure,crepe,0,0,48.7749786,2.4812646
11248,Ristorante Del Arte,na,0,0,49.0526429,2.0554908
11249,L'Agora,na,0,0,49.0526759,2.0552983
11250,Le privé de dessert,na,0,0,48.8501483,2.3762136
11251,Aux Trois Gourmonds,french;crepe;diner,0,0,49.0013674,2.5159577
11252,Mastino,italian;italian_pizza,0,0,48.8888427,2.3346285
11253,Chez Jaafar,oriental,0,0,48.8503414,2.3448413
11254,Au Coin des Gourmets Indochine,asian,0,0,48.8665147,2.3263196
11255,Le Cosy,na,0,0,48.8662553,2.3271323
11256,La Table d'Émeraude,na,0,0,48.8948427,2.3121031
11257,La Terrasse,na,0,0,48.894591,2.312561
11258,Timgad,na,0,0,48.8553143,2.4202383
11259,Délices d'Asie,na,0,0,48.8553688,2.4205591
11260,Chapati,na,0,0,48.8553244,2.4203083
11261,Hesinkar Kawa,na,0,0,48.8552951,2.4200922
11262,Les Artistes,french,0,0,48.8434045,2.4312892
11263,,italian,0,0,48.7899654,2.2910692
11264,Swades,indian,0,0,49.0299339,2.0214916
11265,Kebab Antalya,kebab,0,0,48.8329075,2.3196855
11266,Paulette,na,0,0,48.8274428,2.2608826
11267,La perle d'orient,chinese,0,0,48.8572864,2.9099405
11268,Poinçon,na,0,0,48.8246165,2.3255794
11269,Pizza Hut,pizza,0,0,48.7233831,2.2761174
11270,Misato,japanese,0,0,48.8197234,2.311557
11271,Uvac,na,0,0,48.8892921,2.3483195
11272,,brasserie,0,0,48.9088219,2.3664808
11273,Turquoise,na,0,0,48.7966468,2.1370245
11274,Restaurant Rajastan,indian,0,0,48.735224,2.2879468
11275,L'Absinthe,french,0,0,48.8665408,2.3320856
11276,L'Auberge de l'Abbaye,na,0,0,48.8149763,1.8644161
11277,Les Délices du Maroc,couscous,0,0,48.8035591,1.8967193
11278,L'auberge Libanaise,lebanese,0,0,48.8039857,1.8957417
11279,Id Fun Sushi,japanese,0,0,48.7788077,2.336052
11280,God Bless Broccoli,pizza,0,0,48.8731402,2.3836698
11281,Il Cottage,italian,0,0,48.8705239,2.275341
11282,Bululu Arepera,latin_american;venezuelian,0,0,48.8910056,2.339645
11283,Là Haut,na,0,0,48.8753137,2.2196638
11284,La Tour du Maroc,arab,0,0,48.6990178,2.20896
11285,Ankka,na,0,0,48.7247785,2.2618857
11286,Régal thaï,thai,0,0,48.8004426,2.3238096
11287,Régal inde,indian,0,0,48.8005099,2.3238387
11288,Le Bellevue,na,0,0,48.7979062,2.3227803
11289,Le Restaurant Saint-Martin,french,0,0,48.9820902,2.0025409
11290,,sushi,0,0,48.8151635,2.3496997
11291,Riv'K,na,0,0,48.8852391,2.3345505
11292,L'épigramme,na,0,0,48.8526565,2.3407493
11293,Traiteur Asiatique,chinese,0,0,48.8909007,2.4026892
11294,Dominique Bouchet,na,0,0,48.8769416,2.3140327
11295,Wok Etoile,asian,0,0,48.8079999,2.6169403
11296,Hippopotamus,steak_house,0,0,48.6266344,1.8216145
11297,Dô & Coco,asian,0,0,48.8502068,2.3782796
11298,Le Camion qui Fume,na,0,0,48.8238448,2.388031
11299,Kinoa Kitchen,hawaiian,0,0,48.8164472,2.337759
11300,Au Coin,na,0,0,48.8992841,2.3214775
11301,La Maison d'Aurore,french,0,0,48.9837896,1.8102944
11302,Le Cochinchine,chinese,0,0,48.7998515,2.1327662
11303,Jum's and cook,na,0,0,48.7781554,2.3145679
11304,Chapati,indian,0,0,48.643889,1.8240796
11305,Côté Café & Côté Cuisine,na,0,0,48.7069676,2.4540053
11306,Le Feel Good,american,0,0,48.7071986,2.4552109
11307,Assemblages,na,0,0,48.854489,2.3649661
11308,Perruche,italian;mediterranean,0,0,48.8739989,2.3272337
11309,Jacques,french,0,0,48.8679314,2.2815084
11310,Sunny Sushi,sushi,0,0,48.8257506,2.3511587
11311,Le Rokavik,na,0,0,49.0373273,2.2123713
11312,Péniche Le Dauphin Vert,na,0,0,48.6392479,2.4500838
11313,Wanshun,asian,0,0,48.8731288,2.3905724
11314,Source Infinie,na,0,0,48.8793397,2.3492016
11315,La MiN,na,0,0,48.8505179,2.3882214
11316,Chez Ajia,taiwan,0,0,48.855683,2.3606404
11317,La Becane a Gaston,na,0,0,48.8725107,2.3611714
11318,Mam Thai,na,0,0,48.8744817,2.342717
11319,W,na,0,0,48.8507102,2.4187807
11320,Mee,korean,0,0,48.864465,2.3339495
11321,Crêperie,na,0,0,48.6386147,2.2710901
11322,6 fois plus de piments,chinese,0,0,48.8507371,2.3490959
11323,La Gavotte,crepe,0,0,48.6500327,2.4093533
11324,Flunch,french,0,0,48.7614332,1.9171947
11325,L'Annexe,french,0,0,48.7012034,2.3331066
11326,,pizza,0,0,48.9674092,2.2848263
11327,La Marianne,french,0,0,48.9654576,2.2842167
11328,Seoul Mama,korean,0,0,48.8480383,2.2935637
11329,Pierre Sang Signature,korean,0,0,48.8651374,2.3720675
11330,Muqam,na,0,0,48.8752333,2.3455731
11331,Cantine,na,0,0,48.8235407,2.3492589
11332,,na,0,0,48.8832311,2.3285429
11333,,na,0,0,48.8840341,2.3299128
11334,Churrasqueira,na,0,0,48.5510221,2.3669417
11335,L'épicurien,na,0,0,48.8695403,2.2278616
11336,Le Tichka,moroccan,0,0,48.8634708,2.2052506
11337,Délices d'Asie,na,0,0,48.8553779,2.4205706
11338,Las Brasas,na,0,0,48.5709659,2.4931214
11339,La Grange Permaculture,na,0,0,48.8721172,2.3656989
11340,KINGNA,chinese,0,0,48.877757,2.3435552
11341,La Bibimerie,korean,0,0,48.8708064,2.3596269
11342,Apéro Saint-Martin,na,0,0,48.873701,2.3639545
11343,Donyoku,asian,0,0,48.8497716,2.4566051
11344,Steak'n'Shake,na,0,0,48.7064763,2.5880466
11345,Old Wild West,na,0,0,48.7069183,2.5886313
11346,Volfoni,na,0,0,48.7061077,2.5884464
11347,Indiana café,na,0,0,48.7061363,2.587987
11348,B Best Crêpes,na,0,0,48.8077475,2.3328874
11349,Les saveurs d'Abyssinie,ethiopian,0,0,48.8404434,2.3503765
11350,Le Coin,french,0,0,48.8805005,2.3174081
11351,Felice,italian;pizza,0,0,48.8805884,2.3170355
11352,Mulino mulè,na,0,0,48.8741858,2.3722676
11353,Chào Bà,vietnamese,0,0,48.833313,2.3551049
11354,Le Refuge,na,0,0,48.7118464,2.2438983
11355,Chez Small's,thai,0,0,48.8721353,2.3503644
11356,Chez Vito,pizza,0,0,48.8140311,3.0845615
11357,Zen sushi,japanese,0,0,48.849936,2.4566953
11358,,na,0,0,48.7229675,2.2698716
11359,cantine,na,0,0,48.8873755,2.1485602
11360,Hokkaido III,japanese,0,0,48.8821696,2.3140774
11361,Living Room,na,0,0,48.7143478,2.2010875
11362,La Petite Fabrique,diet:vegetarian=only,0,0,48.8535876,2.3988162
11363,Les Jumeaux,na,0,0,48.8828384,2.3135525
11364,Louise & Manon,na,0,0,48.8826171,2.3138724
11365,Shokado,na,0,0,48.8836204,2.3740482
11366,Vaastu,na,0,0,48.8835468,2.3737801
11367,Pedzouille - La bassecour,na,0,0,48.8690918,2.3458949
11368,Côme,na,0,0,48.8695214,2.3389989
11369,L'énigme,na,0,0,48.8629563,2.3515589
11370,Zico,indian,1,1,48.8249056,2.2694158
11371,Wok Line,na,0,0,48.7327517,2.2891615
11372,Le Camille Claudel,italian_pizza;pizza,0,0,48.7168118,2.2336233
11373,La grotte de Chypre,na,0,0,48.8418528,2.3497756
11374,Pouzenc,french,0,1,48.8502823,2.3736517
11375,Karaage-Ya Bourse,na,0,0,48.8701535,2.3417454
11376,Kim Anh,vietnamese,0,0,48.8465027,2.28309
11377,La norma,italian,0,0,48.8664203,2.3598964
11378,Le Tablier,french,0,0,48.7625988,2.0345439
11379,Rive Gauche Traiteur,na,0,0,48.7841049,2.1178373
11380,O’Royale,pizza,0,0,48.7840872,2.1184195
11381,Planet Wok,chinese,0,0,49.1601722,2.2572264
11382,Cafe Il Grigio Italian,na,0,0,48.8577544,2.3006773
11383,Alfredo Positano,italian,0,0,48.8518535,2.2772323
11384,L'Épopée,na,0,0,48.8467495,2.2880105
11385,Les Fleurs du Cerisier,na,0,0,49.0047992,2.518448
11386,,na,0,0,49.0044076,2.5181999
11387,Le Grill,na,0,0,49.0053873,2.5187165
11388,Chez Le Libanais,na,0,0,48.8534121,2.3416507
11389,Ayako Sushi,sushi,0,0,48.7061178,2.5887743
11390,World Wok,asian,0,0,48.7061621,2.5875324
11391,Paye ta Crèpe,crepe,0,0,48.7064984,2.586253
11392,Bchef,na,0,0,48.7063886,2.5870979
11393,Bistrot Régent,na,0,0,48.707017,2.5883666
11394,Le Trisk'l,crepe,0,0,48.7066294,2.5891551
11395,Coq and Cook,na,0,0,48.7068099,2.5888333
11396,Lolly's,na,0,0,48.7063231,2.5877792
11397,Anatol's,na,0,0,48.7063054,2.5879186
11398,American Steak House,na,0,0,48.7063391,2.5875941
11399,O'212,algerian;french,0,0,48.8731863,2.3709216
11400,Stella Rosa,na,0,0,48.8447168,2.3492919
11401,Le 404,moroccan,0,0,48.8644924,2.3542172
11402,Bob's Kitchen,na,0,0,48.8644996,2.3545554
11403,Aux Délices de Sarcelles,asian,0,0,48.994155,2.3782764
11404,Le Petit Châtelet,french,0,0,48.8526239,2.3470368
11405,Gourmet Burger,na,0,0,48.8594905,2.3504583
11406,La Corte,na,0,0,48.8653403,2.3312863
11407,Gambino,na,0,0,48.8673772,2.3329855
11408,Les Barigoules,na,0,0,48.6840108,2.2063875
11409,Sweet T House,na,0,0,48.8941909,2.2480885
11410,Baï thaï,thai,0,0,48.8577575,2.3770155
